,movie_id,title,genre,country,director,avg_rating,actor,year,user_id,rating
1045,2338,나인스 게이트: 아홉 번째 살인,"어드벤처,범죄,미스터리",러시아,니콜라이 콤메리키,6.86,"데이지 헤드,유리 콜로콜니코브,예브게니 타추크,예브게니 치가노프",2019,132,4
1046,2341,잠수종과 나비,드라마,미국,줄리언 슈나벨,8.67,"마티유 아말릭,엠마누엘 자이그너,마리 조지 크로즈",2007,328,1
1047,2342,클레멘타인,액션,한국,김두영,9.37,"이동준,김혜리,스티븐 시걸,은서우",2004,34,3
1048,2343,아치와 씨팍,"애니메이션,코미디,액션,SF,범죄",한국,조범진,7.62,"류승범,임창정",2006,50,5
1049,2344,1917,"드라마,전쟁",미국,샘 멘데스,8.9,"조지 맥케이,딘-찰스 채프먼",2019,279,1
1050,2345,레전더리 콘서트: 헤르베르트 폰 카라얀,공연,독일,헤르베르트 폰 카라얀,8.0,헤르베르트 폰 카라얀,2020,194,1
1051,2355,죽이는 여자,공포(호러),미국,애슐리 해밀턴,1.0,"린 샤예,토마스 프란시스 머피",2019,251,4
1052,2384,라스트 카우보이,"액션,스릴러",미국,브렛 벤트먼,5.5,"톰 핼룸,더스틴 로즈",2020,312,5
1053,2393,원더풀 데이즈,"애니메이션,액션",한국,김문생,7.18,"장민혁,한신,공경은",2003,202,4
1054,2394,위자 악마소환게임,"공포(호러),스릴러",헝가리,헨리크 쿠토,5.5,"조니 두리안,존 브래들리 햄브릭,알리아 가브리엘 에크하트",2020,90,3
1055,2402,마틴 에덴,"드라마,멜로/로맨스",이탈리아,피에트로 마르첼로,8.64,"루카 마리넬리,제시카 크레시,데니스 사르디스코",2019,126,5
1056,2403,꿀벌과 천둥,드라마,일본,이시카와 케이,7.73,"마츠오카 마유,마츠자카 토리,모리사키 윈,스즈카 오지",2019,168,3
1057,2410,테슬라,드라마,미국,마이클 알메레이다,4.37,에단 호크,2020,127,3
1058,2416,구르는 수레바퀴,"가족,드라마",한국,문정윤,9.25,김명곤,2019,191,3
1059,2425,프록시마 프로젝트,드라마,프랑스,앨리스 위노코,7.61,"에바 그린,젤리 불랑",2019,227,2
1060,2426,예티: 신비한 동물 탐험대,애니메이션,캐나다,"피에르 그레코,낸시 플로렌스 사바드",9.0,"이다은,박성영",2017,272,5
1061,2427,마르지엘라,다큐멘터리,기타,라이너 홀제메르,9.13,"마틴 마르지엘라,장 폴 고티에,카린 로이펠드",2019,202,3
1062,2430,빅샤크3: 젤리몬스터 대소동,애니메이션,중국,신우,7.29,"정의한,원에스더",2019,194,1
1063,2431,더 프린세스 : 도둑맞은 공주,"애니메이션,판타지",우크라이나,올레말라므,7.84,"사문영,남도형,서반석,홍진욱",2018,29,5
1064,2432,공포체험라디오 4DX,공포(호러),한국,서정희,3.25,.,2020,26,1
1065,2433,에브리타임 아이 다이,"미스터리,스릴러",미국,로비 마이클,4.93,"드류 폰티에로,마크 멘차카,미셸 마세도,멜리사 마세도,타일러 대쉬 화이트",2019,316,2
1066,2434,7월7일,"드라마,멜로/로맨스",한국,손승현,7.37,"정이서,김희찬",2019,399,5
1067,2435,부니베어: 원시시대 대모험,"애니메이션,판타지,어드벤처",중국,정량,6.46,"장위,장병군,담소",2019,322,2
1068,2442,"어디갔어, 버나뎃","코미디,드라마",미국,리차드 링클레이터,8.98,"케이트 블란쳇,빌리 크루덥,엠마 넬슨,크리스틴 위그,주디 그리어",2019,292,1
1069,2443,폰조,"범죄,드라마",미국,조쉬 트랭크,6.08,톰 하디,2020,99,3
1070,2444,오케이 마담,"코미디,액션",한국,이철하,6.29,"엄정화,박성웅,이상윤,배정남,이선빈",2019,243,3
1071,2454,카일라스 가는 길,다큐멘터리,한국,정형민,9.37,"이춘숙,정형민",2018,81,4
1072,2455,언힌지드,"스릴러,범죄",미국,데릭 보트,6.17,"러셀 크로우,카렌 피스토리우스,가브리엘 베이트먼",2020,273,3
1073,2456,남과 여: 여전히 찬란한,"드라마,멜로/로맨스",프랑스,끌로드 를르슈,8.7,"장-루이 트린티냥,아누크 에메",2019,234,2
1074,2457,그리드,"코미디,드라마",영국,마이클 윈터바텀,6.37,스티브 쿠건,2020,106,5
1075,2459,불의 전차,드라마,영국,휴 허드슨,8.29,"벤 크로스,이안 찰슨,니콜라스 파렐,나이젤 하버스,다니엘 제롤",1981,75,2
1076,2463,한반도,"드라마,액션",한국,강우석,6.36,"조재현,차인표,안성기,문성근,강신일",2006,323,1
1077,2464,더 킹,"범죄,드라마",한국,한재림,8.09,"조인성,정우성,배성우,김아중,류준열",2016,285,1
1078,2465,미스터 고,"코미디,드라마","한국,중국",김용화,7.76,"성동일,서교",2013,284,3
1079,2466,애프터: 그 후,"멜로/로맨스,드라마",미국,로저 컴블,8.02,"히어로 파인즈 티핀,조세핀 랭포드,딜란 스프로즈",2020,234,2
1080,2467,엣지 오브 투모로우,"액션,SF",미국,더그 라이만,8.96,"톰 크루즈,에밀리 블런트,빌 팩스톤",2014,214,4
1081,2468,초미의 관심사,드라마,한국,남연우,7.4,"조민수,치타",2019,308,1
1082,2469,불온한 당신,다큐멘터리,한국,이영,8.84,"이묵,논,이영,텐",2015,230,1
1083,2470,하이힐,"범죄,액션",한국,장진,7.79,"차승원,오정세,이솜",2013,119,1
1084,2471,죽여주는 여자,드라마,한국,이재용,8.82,"윤여정,전무송,윤계상",2016,256,3
1085,2473,그린랜드,"액션,스릴러",미국,릭 로먼 워,6.72,"제라드 버틀러,모레나 바카린",2020,159,4
1086,2474,21 브릿지: 테러 셧다운,"스릴러,드라마,범죄",미국,브라이언 커크,7.97,"채드윅 보스만,J.K. 시몬스,시에나 밀러,테일러 키취",2019,230,3
1087,2478,트롤 킹,"애니메이션,판타지,어드벤처",기타,케빈 먼로,8.07,"애덤 네더콧,안젤라 갤럽포,리처드 듀몬트,이승행,손선영,원에스더,김진홍,정의한",2018,195,4
1088,2481,극장판 울려라! 유포니엄,"애니메이션,드라마",일본,이시하라 타츠야,8.97,"쿠로사와 토모요,안자이 치카,아사이 아야카,토요타 모에",2016,54,5
1089,2482,보이 앤 더 월드,애니메이션,브라질,알레 아브레우,8.29,"비니 가르시아,루 호르타",2013,372,4
1090,2483,해수의 아이,"애니메이션,어드벤처,드라마",일본,와타나베 아유무,6.43,"아시다 마나,이시바시 히이로,우라가미 세이슈,모리사키 윈",2019,186,4
1091,2484,필동,판타지,한국,필동,8.47,"조세린,차지원,문서연,김형일",2018,32,1
1092,2494,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,애니메이션,일본,시바타 히로키,8.28,"김은아,소연,홍진욱,남도형",2020,214,2
1093,2496,브레이크 더 사일런스: 더 무비,다큐멘터리,한국,박준수,9.29,"RM,진,슈가,제이홉,지민,뷔,정국",2020,152,5
1094,2525,부다페스트 느와르,"미스터리,범죄,스릴러",헝가리,에바 가르도스,7.67,"크리스티안 콜로브라트닉,레카 텐키",2017,134,2
1095,2558,우리가 이별 뒤에 알게 되는 것들,드라마,캐나다,아이스링 친-이,8.56,"헤더 그레이엄,조디 발포어",2019,304,3
1096,2559,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,애니메이션,일본,"유야마 쿠니히코,사카키바라 모토노리",8.13,"이선호,홍시호",2019,127,5
1097,2560,플레인 하이스트,액션,미국,앤드류 로렌스,4.75,"에지,앤드류 로렌스,데니스 리차드,켈시 그래머,토마스 제인",2020,163,4
1098,2562,반도,"액션,드라마",한국,연상호,5.63,"강동원,이정현",2020,266,3
1099,2563,블러드 킬,"범죄,액션",미국,제임스 쿨렌 브레삭,5.22,"스티븐 시걸,조니 메스너,디엠엑스",2020,208,3
1100,2564,아웃포스트,"전쟁,드라마",미국,로드 루리,8.87,"올랜도 블룸,스콧 이스트우드,케일럽 랜드리 존스",2020,26,1
1101,2565,좀비캠프,스릴러,미국,데이빗 마탈론,6.06,"리암 맥킨타이어,온드리아 스미스",2020,272,3
1102,2566,터칭 더 보이드,다큐멘터리,영국,케빈 맥도널드,8.11,"니콜라스 아론,리처드 호킹,브렌단 맥키",2003,30,4
1103,2567,보테로,다큐멘터리,캐나다,돈 밀러,8.48,페르난도 보테로,2018,95,5
1104,2572,태백권,"코미디,가족,액션",한국,최상훈,5.37,"오지호,신소율,정의욱",2020,268,4
1105,2573,브라보 마이 라이프,"드라마,코미디",한국,박영훈,8.01,"백윤식,임하룡,박준규,임병기,이소연",2007,271,1
1106,2578,더 렌탈 : 소리없는 감시자,"공포(호러),스릴러",미국,데이브 프랑코,4.88,"댄 스티븐스,알리슨 브리,세일라 밴드,제레미 앨런 화이트",2020,193,4
1107,2579,파이널 킬,액션,미국,저스틴 리,7.11,"랜디 커투어,대니 트레조,에드 모로네,제임스 루소",2020,72,3
1108,2582,아디오스,"액션,스릴러",스페인,파코 카베자스,7.02,"마리오 카사스,나탈리아 드 몰리나,루스 디아즈",2019,186,5
1109,2583,어트랙션,"드라마,멜로/로맨스",독일,"만스 말린드,비욘 스테인",7.64,"프리다 구스타프슨 ,앨빈 글렌홀름",2019,80,3
1110,2585,사스콰치: 거인 괴물,공포(호러),미국,브래드 더글라스,6.0,"그렉 제임스,마이클 드레이퍼",2018,127,3
1111,2586,룸싸롱 : 맛있는 서비스 2,멜로/로맨스,한국,김성종,9.0,.,2019,374,5
1112,2587,프란시스 하,"코미디,멜로/로맨스",미국,노아 바움백,8.15,"그레타 거윅,믹키 섬너,그레이스 검머,아담 드라이버,마이클 제겐",2012,347,1
1113,2589,비독: 파리의 황제,"액션,범죄,드라마",프랑스,장-프랑소와 리셰,7.35,"뱅상 카셀,올가 쿠릴렌코,오거스트 딜,드니 라방",2018,382,3
1114,2591,공포분자,드라마,기타,에드워드 양,8.52,"무건인,이립군,왕안",1986,8,1
1115,2593,땅의 여자,다큐멘터리,한국,권우정,9.41,"소희주,강선희,변은주",2009,387,2
1116,2597,지니어스 독,"코미디,드라마",미국,길 정거,7.07,"메간 폭스,조쉬 더하멜,가브리엘 베이트먼",2020,10,5
1117,2598,반교: 디텐션,공포(호러),기타,존 쉬,7.84,"왕정,부맹백,증경화",2019,246,1
1118,2599,큐리오사,"드라마,멜로/로맨스",프랑스,루 주네,6.8,"노에미 메를랑,니엘스 슈나이더,벤자민 라베른헤,카멜리아 조다나",2019,174,2
1119,2600,시티 오브 갓,"드라마,액션,스릴러,범죄",미국,"페르난도 메이렐레스,카티아 런드",8.84,"알렉산드레 로드리게즈,리안드로 퍼미노,펠리페 하겐센,더글라스 실바,조나단 하겐센,마데우스 나츠테르가엘레,세우 조르지",2002,30,5
1120,2601,시크릿 가든,"드라마,가족,판타지",영국,마크 먼든,7.63,"딕시 에저릭스,콜린 퍼스,줄리 월터스",2020,127,3
1121,2602,애니멀 크래커,"애니메이션,어드벤처,가족,판타지",미국,토니 밴크로프트,8.49,"에밀리 블런트,대니 드비토,존 크래신스키,이안 맥켈런,실베스터 스탤론",2017,164,5
1122,2603,빅풋 주니어,"애니메이션,어드벤처,가족","벨기에,프랑스","제레미 드그루손,벤 스타센",8.84,"우정신,임채헌",2017,340,1
1123,2604,기생 : 꽃의 고백,다큐멘터리,한국,"홍태선,임혁",8.03,"장금도,신현규,김영희,신명숙,조종안",2017,257,4
1124,2605,주식회사 스페셜액터스,코미디,일본,우에다 신이치로,7.95,"오사와 카즈토,코노 히로키,후지 타쿠야,키타우라 아유",2019,87,1
1125,2606,테스와 보낸 여름,드라마,네덜란드,스티븐 바우터루드,9.07,"소니 코프스 판 우테렌,조세핀 아렌센,트에보 게리츠마,제니퍼 호프만",2019,15,5
1126,2607,뉴 뮤턴트,"액션,공포(호러),SF",미국,조쉬 분,5.96,"안야 테일러 조이,메이지 윌리암스,찰리 히튼,헨리 자가,블루 헌트,앨리스 브라가",2020,255,1
1127,2608,고스트 오브 워,"미스터리,공포(호러),스릴러",영국,에릭 브레스,7.06,"브렌튼 스웨이츠,테오 로시,스카이라 애스틴,카일 갈너,앨런 리치슨,빌리 제인",2020,129,1
1128,2609,아임 낫 데어,드라마,"미국,독일",토드 헤인즈,7.93,"케이트 블란쳇,벤 위쇼,크리스찬 베일,리차드 기어,마커스 칼 프랭클린,히스 레저,크리스 크리스토퍼슨",2007,385,2
1129,2610,아무도 없다,스릴러,미국,존 하이암스,5.64,"줄스 윌콕스,마크 멘차카,안소니 힐드",2020,86,2
1130,2611,지저귀는 새는 날지 않는다,애니메이션,일본,마키타 카오리,8.26,"신가키 타루스케,하타노 와타루,남도형,박상훈,박성태,전승화,정주원,정성훈,송하림,신범식",2020,213,4
1131,2613,60일의 썸머,드라마,한국,김희영,7.46,"장광,연준석,안승균",2017,95,1
1132,2614,에이바,"액션,범죄,드라마",미국,테이트 테일러,4.67,"제시카 차스테인,콜린 파렐,존 말코비치,커먼",2020,293,3
1133,2617,소셜노마드,다큐멘터리,한국,"마영민,이상묵",9.54,"마영민,이상묵,송주안",2019,279,5
1134,2618,치어리딩 클럽,"코미디,드라마",캐나다,자라 헤이즈,8.6,"다이안 키튼,재키 위버,앨리사 보",2019,359,1
1135,2619,엠마,"코미디,드라마,멜로/로맨스",영국,어텀 드 와일드,7.76,안야 테일러 조이,2020,7,1
1136,2630,강철비2: 정상회담,"드라마,액션",한국,양우석,4.98,"정우성,곽도원,유연석,앵거스 맥페이든",2019,52,2
1137,2633,이십일세기 소녀,드라마,일본,야마토 유키,4.75,"하시모토 아이,아사쿠라 아키,이토 사이리,이시바시 시즈카,카라타 에리카,키타우라 아유,키노시타 아카리,쿠로카와 메이,타키우치 쿠미,히나미 쿄코,야마다 안나,모토라 세리나,호리 하루나",2018,18,3
1138,2634,드라이브,"액션,멜로/로맨스",미국,니콜라스 윈딩 레픈,8.08,"라이언 고슬링,캐리 멀리건",2011,123,1
1139,2635,아메리칸 잡,"범죄,드라마",미국,마크 스티븐 존슨,5.64,"트래비스 핌멜,포레스트 휘태커,윌리암 피츠너,레이첼 테일러",2019,17,3
1140,2637,"님프, 피의 요정","공포(호러),판타지",세르비아,밀란 토도로빅,4.58,"크리스티나 크레브,프랑코 네로,나탈리 번,드래갠 미카노빅",2014,93,5
1141,2638,작은 소망,코미디,"대만,중국",전우성,7.71,"왕대륙,팽욱창,위대훈,젱 멩수에",2019,81,3
1142,2668,착신아리,공포(호러),일본,미이케 다카시,7.04,"시바사키 코우,츠츠미 신이치,후키이시 카즈에",2003,155,3
1143,2672,몬스터,드라마,독일,팻티 젠킨스,8.66,"샤를리즈 테론,크리스티나 리치",2003,398,2
1144,2678,로그 워페어 3 데스 오브 네이션,"전쟁,액션",미국,마이크 건서,2.8,"윌윤리,스티븐 랭,저메인 러브,로리 마크햄",2020,98,3
1145,2680,캐리비안 해적과 마법 다이아몬드,"애니메이션,가족",노르웨이,라스무스 A. 실버르센,4.08,키르레 하우겐 시드네스,2019,311,4
1146,2682,효자동 이발사,드라마,한국,임찬상,7.51,"송강호,이재응,문소리",2004,227,2
1147,2683,이별식당,"뮤지컬,드라마,멜로/로맨스",한국,임왕태,7.88,"고윤,에이프릴안",2019,183,2
1148,2684,리메인,드라마,한국,김민경,6.83,"이지연,김영재,하준",2019,46,5
1149,2689,봉오동 전투,"사극,액션,드라마",한국,원신연,7.96,"유해진,류준열,조우진",2019,97,3
1150,2690,사랑이 눈뜰 때,"드라마,멜로/로맨스",미국,마이클 메일러,8.31,"알렉 볼드윈,데미 무어",2017,145,1
1151,2700,테넷,"액션,SF",미국,크리스토퍼 놀란,8.15,"로버트 패틴슨,엘리자베스 데비키,존 데이비드 워싱턴",2020,380,1
1152,2704,팡파레,"드라마,스릴러,범죄",한국,이돈구,7.47,"임화영,박종환,남연우,이승원,박세준",2019,46,3
1153,2705,해적: 바다로 간 산적,어드벤처,한국,이석훈,8.28,"김남길,손예진",2014,371,4
1154,2706,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,애니메이션,일본,하시모토 마사카즈,9.04,"박영남,김환진,강희선,여민정,정유미",2019,27,4
1155,2707,극장판 시로바코,"애니메이션,드라마",일본,미즈시마 츠토무,8.55,"키무라 쥬리,치스가 하루카,사쿠라 아야네,야마오카 유리,요시무라 하루카",2020,177,1
1156,2708,"광해, 왕이 된 남자","사극,드라마",한국,추창민,9.25,"이병헌,류승룡,한효주",2012,387,3
1157,2717,바다 몬스터2,애니메이션,미국,에반 트라멜,9.0,"이지예,서반석,석승훈",2018,2,2
